url,rating,reviews,initial_price,final_price,currency,seller_name,seller_ratings,seller_ship_on_time,seller_chat_response,sku,mpn,returns_and_warranty,is_super_seller,brand,stock,shop_url,lazmall,domain,number_sold,gmv
https://www.lazada.vn/products/hoco-thiet-ke-moi-ban-dau-trong-suot-im-lang-da-che-do-chuot-khong-day-bluetooth-3040-24g-800-2400dpi-chuot-khong-day-co-the-sac-lai-loai-c-cho-may-tinh-de-ban-may-tinh-xach-tay-ipad-i2419985293-s11917154164.html,5,9,599000,385000,VND,HOCO Official Flagship Store,0.97,90%,100%,2419985293_VNAMZ-11917154164,2419985293,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Bảo hành bởi Nhà bán hàng quốc tế 3 tháng""]",TRUE,Hoco,TRUE,https://www.lazada.vn/shop/hoco-official-flagship-store/?itemId=2419985293&channelSource=pdp,TRUE,https://www.lazada.vn,7,2695000
https://www.lazada.vn/products/chuot-khong-day-cong-thai-hoc-logitech-ergo-m575-m575s-silent-bluetooth-usb-usb-24ghz-trackball-ngon-cai-i2544503658-s12459010642.html,5,15,1499000,1038000,VND,LOGITECH Flagship Store,0.98,99%,100%,2544503658_VNAMZ-12459010642,2544503658,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Bảo hành điện tử 1 năm""]",TRUE,Logitech,TRUE,https://www.lazada.vn/shop/logitech-flagship-store/?itemId=2544503658&channelSource=pdp,TRUE,https://www.lazada.vn,45,46710000
https://www.lazada.vn/products/chuot-khong-day-24g-ugreen-mu105-4-muc-dieu-chinh-dpi-do-yen-tinh-cao-bao-hanh-18-thang-1-doi-1-90550-90669-90671-90672-i2274391604-s10996491018.html,4.9,66,300000,175000,VND,UGREEN,0.98,97%,100%,2274391604_VNAMZ-10996491018,2274391604,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Bảo hành điện tử 18 tháng""]",TRUE,UGREEN,TRUE,https://www.lazada.vn/shop/ugreen/?itemId=2274391604&channelSource=pdp,TRUE,https://www.lazada.vn,150,26250000
https://www.lazada.vn/products/chuot-quang-khong-day-di-dong-24ghz-bo-thu-usb-6-nut-chuot-2000-dpi-i1892142294-s8587790276.html,5,67,86000,43000,VND,UEB Official Store,0.95,99%,100%,1892142294_VNAMZ-8587790276,1892142294,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,UEB,TRUE,https://www.lazada.vn/shop/ueb-official-store/?itemId=1892142294&channelSource=pdp,TRUE,https://www.lazada.vn,14,602000
https://www.lazada.vn/products/kebeteme-chuot-khong-day-2-trong-1-che-do-kep-khong-day-bluetooth-50-24ghz-chuot-quang-cong-thai-hoc-sieu-mong-1600-dpi-i434894034-s4521210193.html,4.3,91,89109,43000,VND,KEBETEME,0.94,99%,100%,434894034_VNAMZ-4521210193,434894034,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,KEBETEME,TRUE,https://www.lazada.vn/shop/kebeteme/?itemId=434894034&channelSource=pdp,TRUE,https://www.lazada.vn,374,16082000
https://www.lazada.vn/products/chuot-may-tinh-khong-day-logitech-m221-bao-hanh-36-thang-i1417197326-s5857823902.html,4.8,134,330000,309000,VND,PHONG VU Official Store,0.97,97%,94%,1417197326_VNAMZ-5857823902,1417197326,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""3 Years Warranty Paper and Invoice""]",TRUE,Logitech,TRUE,https://www.lazada.vn/shop/phong-vu-official-store/?itemId=1417197326&channelSource=pdp,TRUE,https://www.lazada.vn,606,187254000
https://www.lazada.vn/products/kebememe-chuot-khong-day-rgb-24g-bluetooth-51-led-yen-tinh-chuot-pc-co-the-sac-lai-laptop-may-tinh-i2293201550-s12361755134.html,4.9,62,138000,77000,VND,KEBETEME,0.94,99%,100%,2293201550_VNAMZ-12361755134,2293201550,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,KEBETEME,TRUE,https://www.lazada.vn/shop/kebeteme/?itemId=2293201550&channelSource=pdp,TRUE,https://www.lazada.vn,131,10087000
https://www.lazada.vn/products/chuot-khong-day-robot-m210s-tinh-am-silent-nhap-im-lang-ket-noi-usb-nho-gon-tien-dung-do-chinh-xac-cao-cho-may-tinh-xach-tay-laptop-pc-phu-hop-van-phong-day-online-hoc-online-i1168472386-s11377544150.html,4.9,580,159000,90000,VND,ROBOT Flagship Store,0.98,100%,100%,1168472386_VNAMZ-11377544150,1168472386,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""12 Months Warranty Paper and Invoice""]",TRUE,Robot,TRUE,https://www.lazada.vn/shop/robot-flagship-store/?itemId=1168472386&channelSource=pdp,TRUE,https://www.lazada.vn,1648,148320000
https://www.lazada.vn/products/chuot-khong-day-robot-m210s-tinh-am-silent-nhap-im-lang-ket-noi-usb-nho-gon-tien-dung-do-chinh-xac-cao-cho-may-tinh-xach-tay-laptop-pc-phu-hop-van-phong-day-online-hoc-online-i1168472386-s11377544151.html,4.9,580,159000,149000,VND,ROBOT Flagship Store,0.98,100%,100%,1168472386_VNAMZ-11377544151,1168472386,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""12 Months Warranty Paper and Invoice""]",TRUE,Robot,TRUE,https://www.lazada.vn/shop/robot-flagship-store/?itemId=1168472386&channelSource=pdp,TRUE,https://www.lazada.vn,1648,245552000
https://www.lazada.vn/products/chuot-khong-day-robot-m210s-tinh-am-silent-nhap-im-lang-ket-noi-usb-nho-gon-tien-dung-do-chinh-xac-cao-cho-may-tinh-xach-tay-laptop-pc-phu-hop-van-phong-day-online-hoc-online-i1168472386-s11706026629.html,4.9,580,159000,90000,VND,ROBOT Flagship Store,0.98,100%,100%,1168472386_VNAMZ-11706026629,1168472386,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""12 Months Warranty Paper and Invoice""]",TRUE,Robot,TRUE,https://www.lazada.vn/shop/robot-flagship-store/?itemId=1168472386&channelSource=pdp,TRUE,https://www.lazada.vn,1648,148320000
https://www.lazada.vn/products/chuot-logitech-m650-cho-ban-tay-vua-va-nho-voi-thiet-ke-nho-gon-va-di-chuyen-thong-minh-hon-i2736326626-s13395308794.html,4.5,45,1000000,456864,VND,VLINK STORE,0.94,86%,100%,2736326626_VNAMZ-13395308794,2736326626,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Nhà cung cấp trong nước bảo hành 1 năm""]",TRUE,VLINK,TRUE,https://www.lazada.vn/shop/vlink-store/?itemId=2736326626&channelSource=pdp,TRUE,https://www.lazada.vn,127,58021728
https://www.lazada.vn/products/chuot-logitech-m650-cho-ban-tay-vua-va-nho-voi-thiet-ke-nho-gon-va-di-chuyen-thong-minh-hon-i2736326626-s13395308795.html,4.5,45,1000000,452295,VND,VLINK STORE,0.94,86%,100%,2736326626_VNAMZ-13395308795,2736326626,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Nhà cung cấp trong nước bảo hành 1 năm""]",TRUE,VLINK,TRUE,https://www.lazada.vn/shop/vlink-store/?itemId=2736326626&channelSource=pdp,TRUE,https://www.lazada.vn,127,57441465
https://www.lazada.vn/products/chuot-khong-day-logitech-m185-dau-thu-usb-24ghz-pin-1-nam-1000-dpi-thiet-ke-thuan-ca-2-tay-phu-hop-pc-laptop-i260192260-s382196464.html,4.8,125,350000,248000,VND,LOGITECH Flagship Store,0.98,99%,100%,260192260_VNAMZ-382196464,260192260,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""3 Years Electronic Warranty""]",TRUE,Logitech,TRUE,https://www.lazada.vn/shop/logitech-flagship-store/?itemId=260192260&channelSource=pdp,TRUE,https://www.lazada.vn,620,153760000
https://www.lazada.vn/products/bt5024gugreen-mu001-chuot-khong-day-bluetooth-50-im-lang-4000-dpi-danh-cho-may-tinh-bang-macbook-may-tinh-xach-tay-may-tinh-xach-tay-chuot-mong-24g-chuot-khong-day-model90531-i1904218558-s9764745096.html,4.8,46,499000,302000,VND,UGREEN Global,0.98,99%,100%,1904218558_VNAMZ-9764745096,1904218558,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""2 Years International Manufacturer Warranty""]",TRUE,UGREEN,TRUE,https://www.lazada.vn/shop/ugreen-global/?itemId=1904218558&channelSource=pdp,TRUE,https://www.lazada.vn,129,38958000
https://www.lazada.vn/products/pebble-2023-chuot-khong-day-bluetooth-khong-day-24g-usb-ho-tro-moi-thiet-bi-dien-tu-window-mac-tao-i2394334051-s11657292844.html,5,1,200000,149000,VND,AstroMazing Store,0.97,100%,100%,2394334051_VNAMZ-11657292844,2394334051,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,ASTROMAZING,TRUE,https://www.lazada.vn/shop/astromazing-store/?itemId=2394334051&channelSource=pdp,TRUE,https://www.lazada.vn,3,447000
https://www.lazada.vn/products/disney-qs-ms02-chuot-khong-day-bluetooth-24ghz-che-do-kep-loai-c-co-the-sac-lai-may-tinh-xach-tay-bluetooth-khong-day-che-do-kep-nut-tat-tieng-thiet-ke-chuot-khong-day-i2568277236-s13457485430.html,4.8,26,890000,303493,VND,Disney Audio Store,0.96,100%,100%,2568277236_VNAMZ-13457485430,2568277236,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Disney,TRUE,https://www.lazada.vn/shop/disney-audio-store/?itemId=2568277236&channelSource=pdp,TRUE,https://www.lazada.vn,56,16995608
https://www.lazada.vn/products/jettingbuymieng-dan-chuot-ban-chay-cho-razer-basilisk-v2-v3-viper-ultimate-viper-mini-deathadder-v2-viper-mieng-dan-chong-truot-i2520733500-s12357560496.html,5,1,31858,24506,VND,Jettingbuy,0.95,95%,100%,2520733500_VNAMZ-12357560496,2520733500,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Jetting Buy,TRUE,https://www.lazada.vn/shop/jettingbuy/?itemId=2520733500&channelSource=pdp,TRUE,https://www.lazada.vn,4,98024
https://www.lazada.vn/products/jettingbuymieng-dan-chuot-ban-chay-cho-razer-basilisk-v2-v3-viper-ultimate-viper-mini-deathadder-v2-viper-mieng-dan-chong-truot-i2520733500-s12357560498.html,5,1,42293,32533,VND,Jettingbuy,0.95,95%,100%,2520733500_VNAMZ-12357560498,2520733500,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Jetting Buy,TRUE,https://www.lazada.vn/shop/jettingbuy/?itemId=2520733500&channelSource=pdp,TRUE,https://www.lazada.vn,4,130132
https://www.lazada.vn/products/jettingbuymieng-dan-chuot-ban-chay-cho-razer-basilisk-v2-v3-viper-ultimate-viper-mini-deathadder-v2-viper-mieng-dan-chong-truot-i2520733500-s12357560499.html,5,1,36759,28276,VND,Jettingbuy,0.95,95%,100%,2520733500_VNAMZ-12357560499,2520733500,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Jetting Buy,TRUE,https://www.lazada.vn/shop/jettingbuy/?itemId=2520733500&channelSource=pdp,TRUE,https://www.lazada.vn,4,113104
https://www.lazada.vn/products/24g-ugreen-mu006-chuot-khong-day-chuot-cong-thai-hoc-5-cap-do-4000-dpi-6-nut-chuot-im-lang-khong-day-24g-usb-voi-bo-thu-nano-chuot-khong-day-cho-may-tinh-xach-tay-may-tinh-pc-macbook-chromebook-i2047381212-s9556510373.html,4.9,31,399000,225000,VND,UGREEN Global,0.98,99%,100%,2047381212_VNAMZ-9556510373,2047381212,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""2 Years International Manufacturer Warranty""]",TRUE,UGREEN,TRUE,https://www.lazada.vn/shop/ugreen-global/?itemId=2047381212&channelSource=pdp,TRUE,https://www.lazada.vn,102,22950000
https://www.lazada.vn/products/chuot-khong-day-hp-s1000-24gh-ket-noi-chuot-im-lang-cam-va-choi-cong-thai-hoc-thich-hop-cho-van-phong-hang-ngay-va-hoc-tap-i1562764394-s6607496511.html,4.9,368,289000,166807,VND,MOGE Mall,0.97,99%,100%,1562764394_VNAMZ-6607496511,1562764394,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Bảo hành bởi Nhà bán hàng quốc tế 6 tháng""]",TRUE,HP,TRUE,https://www.lazada.vn/shop/moge-mall/?itemId=1562764394&channelSource=pdp,TRUE,https://www.lazada.vn,1236,206173452
https://www.lazada.vn/products/chuot-khong-day-bluetooth-logitech-signature-m650-danh-cho-tay-co-kich-co-tu-nho-toi-trung-binh-cuon-smartwheel-giam-on-cac-nut-ben-co-the-tuy-chinh-i1712678197-s7627795634.html,4.9,1494,999000,677000,VND,LOGITECH Flagship Store,0.98,99%,100%,1712678197_VNAMZ-7627795634,1712678197,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,Logitech,TRUE,https://www.lazada.vn/shop/logitech-flagship-store/?itemId=1712678197&channelSource=pdp,TRUE,https://www.lazada.vn,7036,4763372000
https://www.lazada.vn/products/chuot-khong-day-bluetooth-logitech-signature-m650-danh-cho-tay-co-kich-co-tu-nho-toi-trung-binh-cuon-smartwheel-giam-on-cac-nut-ben-co-the-tuy-chinh-i1712678197-s7888960783.html,4.9,1494,999000,677000,VND,LOGITECH Flagship Store,0.98,99%,100%,1712678197_VNAMZ-7888960783,1712678197,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,Logitech,TRUE,https://www.lazada.vn/shop/logitech-flagship-store/?itemId=1712678197&channelSource=pdp,TRUE,https://www.lazada.vn,7036,4763372000
https://www.lazada.vn/products/delux-m618db-chuot-doc-khong-day-tien-dung-6-nut-max-2400dpi-24ghz-bluetooth-co-the-sac-lai-voi-den-rgb-kich-thuoc-m-cho-pclaptopwindowsmac-deep-gray-i1349868981-s5557296508.html,4.9,220,699900,392620,VND,Delux Official Store,0.97,100%,100%,1349868981_VNAMZ-5557296508,1349868981,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Bảo hành bởi Nhà sản xuất quốc tế 12 months""]",TRUE,DELUX,TRUE,https://www.lazada.vn/shop/delux-official-store/?itemId=1349868981&channelSource=pdp,TRUE,https://www.lazada.vn,397,155870140
https://www.lazada.vn/products/chuot-may-tinh-khong-day-newmen-dual-mode-e500-pro-da-che-do-ket-noi-24ghz-bluetooth-4000dpi-cong-thai-hoc-doi-xung-tuy-chinh-trong-luong-hang-chinh-hang-bao-hanh-24-thang-i2031223782-s9470584133.html,5,8,550000,417000,VND,Patech Electronics,0.95,57%,100%,2031223782_VNAMZ-9470584133,2031223782,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Bằng hộp sản phẩm hoặc Số seri 2 Năm""]",TRUE,NEWMEN,TRUE,https://www.lazada.vn/shop/patech-electronics/?itemId=2031223782&channelSource=pdp,TRUE,https://www.lazada.vn,27,11259000
https://www.lazada.vn/products/chuot-khong-day-bluetooth-logitech-pop-mouse-giam-on-nut-emoji-tuy-chinh-ket-noi-3-thiet-bi-i1605609814-s13748822542.html,5,380,1299000,632000,VND,LOGITECH Flagship Store,0.98,99%,100%,1605609814_VNAMZ-13748822542,1605609814,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""12 Months Electronic Warranty""]",TRUE,Logitech,TRUE,https://www.lazada.vn/shop/logitech-flagship-store/?itemId=1605609814&channelSource=pdp,TRUE,https://www.lazada.vn,1901,1201432000
https://www.lazada.vn/products/jettingbuy-mieng-dan-thu-cong-bang-dinh-chuot-ban-nhanh-mieng-dan-hut-mo-hoi-chong-truot-cho-phu-kien-chuot-khong-day-dong-f1-chuon-chuon-vgn-i2520790305-s12357550772.html,5,2,46597,31101,VND,Jettingbuy,0.95,95%,100%,2520790305_VNAMZ-12357550772,2520790305,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,Jetting Buy,TRUE,https://www.lazada.vn/shop/jettingbuy/?itemId=2520790305&channelSource=pdp,TRUE,https://www.lazada.vn,4,124404
https://www.lazada.vn/products/jettingbuy-mieng-dan-thu-cong-bang-dinh-chuot-ban-nhanh-mieng-dan-hut-mo-hoi-chong-truot-cho-phu-kien-chuot-khong-day-dong-f1-chuon-chuon-vgn-i2520790305-s12357550773.html,5,2,42522,28381,VND,Jettingbuy,0.95,95%,100%,2520790305_VNAMZ-12357550773,2520790305,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,Jetting Buy,TRUE,https://www.lazada.vn/shop/jettingbuy/?itemId=2520790305&channelSource=pdp,TRUE,https://www.lazada.vn,4,113524
https://www.lazada.vn/products/jettingbuy-mieng-dan-thu-cong-bang-dinh-chuot-ban-nhanh-mieng-dan-hut-mo-hoi-chong-truot-cho-phu-kien-chuot-khong-day-dong-f1-chuon-chuon-vgn-i2520790305-s12357550781.html,5,2,47528,31723,VND,Jettingbuy,0.95,95%,100%,2520790305_VNAMZ-12357550781,2520790305,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,Jetting Buy,TRUE,https://www.lazada.vn/shop/jettingbuy/?itemId=2520790305&channelSource=pdp,TRUE,https://www.lazada.vn,4,126892
https://www.lazada.vn/products/jettingbuy-mieng-dan-thu-cong-bang-dinh-chuot-ban-nhanh-mieng-dan-hut-mo-hoi-chong-truot-cho-phu-kien-chuot-khong-day-dong-f1-chuon-chuon-vgn-i2520790305-s12357550786.html,5,2,43523,29049,VND,Jettingbuy,0.95,95%,100%,2520790305_VNAMZ-12357550786,2520790305,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,Jetting Buy,TRUE,https://www.lazada.vn/shop/jettingbuy/?itemId=2520790305&channelSource=pdp,TRUE,https://www.lazada.vn,4,116196
https://www.lazada.vn/products/delux-mt1-cong-thai-hoc-khong-day-doc-con-chuot-co-bi-xoay-24g-bluetooth-2400-dpi-6-nut-bam-co-the-lap-trinh-ngon-tay-cai-dieu-khien-cho-pcmay-tinh-xach-taywindowsmac-i1952116612-s12681812039.html,5,49,1572000,579999,VND,Delux Official Store,0.97,100%,100%,1952116612_VNAMZ-12681812039,1952116612,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""1 year International Seller Warranty""]",TRUE,DELUX,TRUE,https://www.lazada.vn/shop/delux-official-store/?itemId=1952116612&channelSource=pdp,TRUE,https://www.lazada.vn,52,30159948
https://www.lazada.vn/products/chuot-khong-day-mofii-m3m3dm-bao-hanh-12-thang-i2495200004-s12220811282.html,4.8,13,199000,141000,VND,PHONG VU Official Store,0.97,97%,94%,2495200004_VNAMZ-12220811282,2495200004,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Bằng Phiếu bảo hành và Hóa đơn 1 năm""]",TRUE,Mofii,TRUE,https://www.lazada.vn/shop/phong-vu-official-store/?itemId=2495200004&channelSource=pdp,TRUE,https://www.lazada.vn,45,6345000
https://www.lazada.vn/products/chuot-khong-day-mofii-m3m3dm-bao-hanh-12-thang-i2495200004-s13530741938.html,4.8,13,219000,162000,VND,PHONG VU Official Store,0.97,97%,94%,2495200004_VNAMZ-13530741938,2495200004,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Bằng Phiếu bảo hành và Hóa đơn 1 năm""]",TRUE,Mofii,TRUE,https://www.lazada.vn/shop/phong-vu-official-store/?itemId=2495200004&channelSource=pdp,TRUE,https://www.lazada.vn,45,7290000
https://www.lazada.vn/products/hoco-gm14-khong-day-24ghz-gia-dinh-van-phong-1200dpi-chuot-khong-day-danh-cho-chuot-cho-may-tinh-xach-tay-i1486052850-s6201991975.html,4.8,8,320000,128000,VND,HOCO Official Flagship Store,0.97,90%,100%,1486052850_VNAMZ-6201991975,1486052850,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""6 Months International Seller Warranty""]",TRUE,Hoco,TRUE,https://www.lazada.vn/shop/hoco-official-flagship-store/?itemId=1486052850&channelSource=pdp,TRUE,https://www.lazada.vn,22,2816000
https://www.lazada.vn/products/delux-m618gx-doc-cong-thai-hoc-chuot-khong-day-6-nut-1600dpi-chuot-quang-voi-3-mau-sac-cao-su-silicon-truong-hop-cho-pc-may-tinh-xach-tay-mau-trang-i955080170-s2912578206.html,5,24,679900,539000,VND,Delux Official Store,0.97,100%,100%,955080170_VNAMZ-2912578206,955080170,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""6 Months International Seller Warranty""]",TRUE,DELUX,TRUE,https://www.lazada.vn/shop/delux-official-store/?itemId=955080170&channelSource=pdp,TRUE,https://www.lazada.vn,27,14553000
https://www.lazada.vn/products/chuot-khong-day-logitech-m190-bao-hanh-24-thang-i1168264753-s4312602222.html,4.8,6,379000,332000,VND,PHONG VU Official Store,0.97,97%,94%,1168264753_VNAMZ-4312602222,1168264753,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""2 Years Warranty Stamp""]",TRUE,Logitech,TRUE,https://www.lazada.vn/shop/phong-vu-official-store/?itemId=1168264753&channelSource=pdp,TRUE,https://www.lazada.vn,23,7636000
https://www.lazada.vn/products/chuot-khong-day-logitech-m190-bao-hanh-24-thang-i1168264753-s4312602223.html,4.8,6,379000,291000,VND,PHONG VU Official Store,0.97,97%,94%,1168264753_VNAMZ-4312602223,1168264753,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""2 Years Warranty Stamp""]",TRUE,Logitech,TRUE,https://www.lazada.vn/shop/phong-vu-official-store/?itemId=1168264753&channelSource=pdp,TRUE,https://www.lazada.vn,23,6693000
https://www.lazada.vn/products/chuot-khong-day-chong-on-thich-hop-cho-laptop-pc-dien-thoai-di-dong-i2613547848-s12744819082.html,5,1,192240,106920,VND,Vinetteam Store,0.93,98%,100%,2613547848_VNAMZ-12744819082,2613547848,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Bằng Tem bảo hành 3 tháng""]",TRUE,VINETTEAM,TRUE,https://www.lazada.vn/shop/vinetteam-store/?itemId=2613547848&channelSource=pdp,TRUE,https://www.lazada.vn,1,106920
https://www.lazada.vn/products/giao-hang-chinh-thuc-24-gio-laptop-may-tinh-chuot-cho-pc-khong-day-hai-che-do-hoco-gm34-voi-bo-chuyen-doi-usb-24g-bluetooth-30-52-1600-chuot-dpi-van-phong-may-tinh-i2742580269-s13433908955.html,5,1,330000,145000,VND,HOCO Official Flagship Store,0.97,90%,100%,2742580269_VNAMZ-13433908955,2742580269,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""6 Months International Seller Warranty""]",TRUE,Hoco,TRUE,https://www.lazada.vn/shop/hoco-official-flagship-store/?itemId=2742580269&channelSource=pdp,TRUE,https://www.lazada.vn,5,725000
https://www.lazada.vn/products/wiwu-chuot-khong-day-bluetooth-cho-macbook-airpro-may-tinh-xach-tay-pc-pad-im-lang-va-sac-lai-duoc-quang-chuot-voi-che-do-kep-chuyen-doi-chuot-bluetooth-va-24g-usb-i2648098087-s12918000506.html,5,1,517000,304607,VND,WIWU Official Store,0.97,100%,100%,2648098087_VNAMZ-12918000506,2648098087,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""6 Months International Seller Warranty""]",TRUE,WIWU,TRUE,https://www.lazada.vn/shop/wiwu-official-store/?itemId=2648098087&channelSource=pdp,TRUE,https://www.lazada.vn,2,609214
https://www.lazada.vn/products/chuot-khong-day-genius-silent-nx-8000s-giam-on-nho-gon-nhieu-mau-dpi-1200-thuan-ca-2-tay-pin-aa-phu-hop-voi-pclaptop-bao-hanh-1-doi-1-trong-1-nam-hang-chinh-hang-i2511492499-s12311809714.html,5,4,250000,179000,VND,WAMA Accessories Store,0.98,100%,100%,2511492499_VNAMZ-12311809714,2511492499,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""1 year Local Supplier Warranty""]",TRUE,Genius,TRUE,https://www.lazada.vn/shop/wama-accessories-store/?itemId=2511492499&channelSource=pdp,TRUE,https://www.lazada.vn,13,2327000
https://www.lazada.vn/products/chuot-khong-day-disney-qs-ms03-am-thanh-anh-sang-van-phong-bo-thu-24g-tuoi-tho-pin-dai-cong-thai-hoc-may-tinh-xach-tay-co-the-ap-dung-may-tinh-de-ban-bo-thu-24g-tuoi-tho-pin-dai-i2639230516-s12878782266.html,4.8,4,319000,238493,VND,Disney Audio Store,0.96,100%,100%,2639230516_VNAMZ-12878782266,2639230516,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Disney,TRUE,https://www.lazada.vn/shop/disney-audio-store/?itemId=2639230516&channelSource=pdp,TRUE,https://www.lazada.vn,8,1907944
https://www.lazada.vn/products/chuot-quang-khong-day-di-dong-24ghz-bo-thu-usb-6-nut-chuot-2000-dpi-i1892142294-s8587790274.html,5,67,99000,54300,VND,UEB Official Store,0.95,99%,100%,1892142294_VNAMZ-8587790274,1892142294,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,UEB,TRUE,https://www.lazada.vn/shop/ueb-official-store/?itemId=1892142294&channelSource=pdp,TRUE,https://www.lazada.vn,14,760200
https://www.lazada.vn/products/chuot-mini-quang-co-day-usb-3d-chuot-cho-may-tinh-de-ban-may-tinh-xach-tay-i2750374201-s13473087032.html,5,1,88000,26400,VND,Tenda Electronic,0.94,100%,100%,2750374201_VNAMZ-13473087032,2750374201,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Tenda,TRUE,https://www.lazada.vn/shop/tenda-electronic/?itemId=2750374201&channelSource=pdp,TRUE,https://www.lazada.vn,1,26400
https://www.lazada.vn/products/kebeteme-chuot-khong-day-2-trong-1-che-do-kep-khong-day-bluetooth-50-24ghz-chuot-quang-cong-thai-hoc-sieu-mong-1600-dpi-i434894034-s778586021.html,4.3,91,89109,43000,VND,KEBETEME,0.94,99%,100%,434894034_VNAMZ-778586021,434894034,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,KEBETEME,TRUE,https://www.lazada.vn/shop/kebeteme/?itemId=434894034&channelSource=pdp,TRUE,https://www.lazada.vn,374,16082000
https://www.lazada.vn/products/kebeteme-chuot-khong-day-2-trong-1-che-do-kep-khong-day-bluetooth-50-24ghz-chuot-quang-cong-thai-hoc-sieu-mong-1600-dpi-i434894034-s4521210195.html,4.3,91,89109,43000,VND,KEBETEME,0.94,99%,100%,434894034_VNAMZ-4521210195,434894034,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,KEBETEME,TRUE,https://www.lazada.vn/shop/kebeteme/?itemId=434894034&channelSource=pdp,TRUE,https://www.lazada.vn,374,16082000
